Domain Code;Domain;Area Code (M49);Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01359.90;Other fruits, n.e.c.;2017;2017;kg/ha;3617.1;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01359.90;Other fruits, n.e.c.;2017;2017;t;1111.11;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01359.90;Other fruits, n.e.c.;2018;2018;ha;302;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01359.90;Other fruits, n.e.c.;2018;2018;kg/ha;3796.8;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01359.90;Other fruits, n.e.c.;2018;2018;t;1148.15;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01359.90;Other fruits, n.e.c.;2019;2019;ha;303;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01359.90;Other fruits, n.e.c.;2019;2019;kg/ha;3949.7;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01359.90;Other fruits, n.e.c.;2019;2019;t;1197.53;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01359.90;Other fruits, n.e.c.;2020;2020;ha;304;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01359.90;Other fruits, n.e.c.;2020;2020;kg/ha;3787.1;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01359.90;Other fruits, n.e.c.;2020;2020;t;1152.26;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01359.90;Other fruits, n.e.c.;2021;2021;ha;303;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01359.90;Other fruits, n.e.c.;2021;2021;kg/ha;3844.5;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01359.90;Other fruits, n.e.c.;2021;2021;t;1165.98;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01359.90;Other fruits, n.e.c.;2022;2022;ha;304;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01359.90;Other fruits, n.e.c.;2022;2022;kg/ha;3860.4;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01359.90;Other fruits, n.e.c.;2022;2022;t;1171.93;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2014;2014;ha;30;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2014;2014;kg/ha;333.3;X;Figure from international organizations;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2014;2014;t;10;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2015;2015;ha;50;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2015;2015;kg/ha;400;X;Figure from international organizations;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2015;2015;t;20;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2016;2016;ha;37;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2016;2016;kg/ha;363.6;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2016;2016;t;13.33;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2017;2017;ha;39;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2017;2017;kg/ha;350.1;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2017;2017;t;13.62;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2018;2018;ha;42;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2018;2018;kg/ha;373.9;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2018;2018;t;15.65;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2019;2019;ha;39;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2019;2019;kg/ha;362.8;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2019;2019;t;14.Лют;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2020;2020;ha;40;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2020;2020;kg/ha;362.6;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2020;2020;t;14.49;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2021;2021;ha;40;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2021;2021;kg/ha;366.6;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2021;2021;t;14.78;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2022;2022;ha;40;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2022;2022;kg/ha;364;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2022;2022;t;14.49;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01449.90;Other oil seeds, n.e.c.;2014;2014;ha;14000;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01449.90;Other oil seeds, n.e.c.;2014;2014;kg/ha;964.3;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01449.90;Other oil seeds, n.e.c.;2014;2014;t;13500;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01449.90;Other oil seeds, n.e.c.;2015;2015;ha;15514;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01449.90;Other oil seeds, n.e.c.;2015;2015;kg/ha;937.9;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01449.90;Other oil seeds, n.e.c.;2015;2015;t;14550.73;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01449.90;Other oil seeds, n.e.c.;2016;2016;ha;14505;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01449.90;Other oil seeds, n.e.c.;2016;2016;kg/ha;954.9;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01449.90;Other oil seeds, n.e.c.;2016;2016;t;13850.24;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01449.90;Other oil seeds, n.e.c.;2017;2017;ha;16542;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01449.90;Other oil seeds, n.e.c.;2017;2017;kg/ha;950.1;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01449.90;Other oil seeds, n.e.c.;2017;2017;t;15715.7;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01449.90;Other oil seeds, n.e.c.;2018;2018;ha;18007;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01449.90;Other oil seeds, n.e.c.;2018;2018;kg/ha;953.6;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01449.90;Other oil seeds, n.e.c.;2018;2018;t;17171.09;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01449.90;Other oil seeds, n.e.c.;2019;2019;ha;19521;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01449.90;Other oil seeds, n.e.c.;2019;2019;kg/ha;966.5;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01449.90;Other oil seeds, n.e.c.;2019;2019;t;18867;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01449.90;Other oil seeds, n.e.c.;2020;2020;ha;19605;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01449.90;Other oil seeds, n.e.c.;2020;2020;kg/ha;977.1;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01449.90;Other oil seeds, n.e.c.;2020;2020;t;19155.06;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01449.90;Other oil seeds, n.e.c.;2021;2021;ha;23861;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01449.90;Other oil seeds, n.e.c.;2021;2021;kg/ha;984.9;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01449.90;Other oil seeds, n.e.c.;2021;2021;t;23500;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01449.90;Other oil seeds, n.e.c.;2022;2022;ha;21202;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01449.90;Other oil seeds, n.e.c.;2022;2022;kg/ha;992.7;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01449.90;Other oil seeds, n.e.c.;2022;2022;t;21047.4;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01349.10;Other pome fruits;2014;2014;ha;200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01349.10;Other pome fruits;2014;2014;kg/ha;3750;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01349.10;Other pome fruits;2014;2014;t;750;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01349.10;Other pome fruits;2015;2015;ha;500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01349.10;Other pome fruits;2015;2015;kg/ha;4900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01349.10;Other pome fruits;2015;2015;t;2450;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01349.10;Other pome fruits;2016;2016;ha;468;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01349.10;Other pome fruits;2016;2016;kg/ha;2166.3;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01349.10;Other pome fruits;2016;2016;t;1013.47;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01349.10;Other pome fruits;2017;2017;ha;700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01349.10;Other pome fruits;2017;2017;kg/ha;71.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01349.10;Other pome fruits;2017;2017;t;50;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01349.10;Other pome fruits;2018;2018;ha;800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01349.10;Other pome fruits;2018;2018;kg/ha;50;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01349.10;Other pome fruits;2018;2018;t;40;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01349.10;Other pome fruits;2019;2019;ha;888;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01349.10;Other pome fruits;2019;2019;kg/ha;352.5;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01349.10;Other pome fruits;2019;2019;t;313.09;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01349.10;Other pome fruits;2020;2020;ha;800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01349.10;Other pome fruits;2020;2020;kg/ha;162.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01349.10;Other pome fruits;2020;2020;t;130;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01349.10;Other pome fruits;2021;2021;ha;100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01349.10;Other pome fruits;2021;2021;kg/ha;1100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01349.10;Other pome fruits;2021;2021;t;110;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01349.10;Other pome fruits;2022;2022;ha;232;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01349.10;Other pome fruits;2022;2022;kg/ha;1600.8;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01349.10;Other pome fruits;2022;2022;t;371.86;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.90;Other pulses n.e.c.;2014;2014;ha;12900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.90;Other pulses n.e.c.;2014;2014;kg/ha;1425.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.90;Other pulses n.e.c.;2014;2014;t;18390;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.90;Other pulses n.e.c.;2015;2015;ha;9500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.90;Other pulses n.e.c.;2015;2015;kg/ha;1382.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.90;Other pulses n.e.c.;2015;2015;t;13130;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.90;Other pulses n.e.c.;2016;2016;ha;12400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.90;Other pulses n.e.c.;2016;2016;kg/ha;1273.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.90;Other pulses n.e.c.;2016;2016;t;15790;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.90;Other pulses n.e.c.;2017;2017;ha;19300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01709.90;Other pulses n.e.c.;2017;2017;kg/ha;1440.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01709.90;Other pulses n.e.c.;2017;2017;t;27810;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01709.90;Other pulses n.e.c.;2018;2018;ha;48200;A;Official figure;
